book_title,chapter,emotion,sentiment
Harry Potter and the Prisoner of Azkaban,49,Sadness,0.0018521864835561981
Harry Potter and the Prisoner of Azkaban,49,Surprise,4.2916516082399715e-4
Harry Potter and the Prisoner of Azkaban,49,Trust,8.244488615829419e-4
Harry Potter and the Prisoner of Azkaban,50,Anger,0.0017834423845874228
Harry Potter and the Prisoner of Azkaban,50,Anticipation,8.406034169392948e-4
Harry Potter and the Prisoner of Azkaban,50,Disgust,5.906942929843693e-4
Harry Potter and the Prisoner of Azkaban,50,Fear,0.0010109960014540167
Harry Potter and the Prisoner of Azkaban,50,Joy,5.452562704471102e-4
Harry Potter and the Prisoner of Azkaban,50,Sadness,0.0017720828789531081
Harry Potter and the Prisoner of Azkaban,50,Surprise,6.702108324245729e-4
Harry Potter and the Prisoner of Azkaban,50,Trust,0.001056434023991276
Harry Potter and the Prisoner of Azkaban,51,Anger,0.0017452506294346531
Harry Potter and the Prisoner of Azkaban,51,Anticipation,9.441519798580911e-4
Harry Potter and the Prisoner of Azkaban,51,Disgust,6.86655985351339e-4
Harry Potter and the Prisoner of Azkaban,51,Fear,0.0011587319752803845
Harry Potter and the Prisoner of Azkaban,51,Joy,6.580453192950332e-4
Harry Potter and the Prisoner of Azkaban,51,Sadness,0.002045662623025864
Harry Potter and the Prisoner of Azkaban,51,Surprise,5.57907988097963e-4
Harry Potter and the Prisoner of Azkaban,51,Trust,0.0010156786449988557
Harry Potter and the Prisoner of Azkaban,52,Anger,0.0018228544107100166
Harry Potter and the Prisoner of Azkaban,52,Anticipation,4.333014582835285e-4
Harry Potter and the Prisoner of Azkaban,52,Disgust,6.574229022232848e-4
Harry Potter and the Prisoner of Azkaban,52,Fear,0.0012999043748505858
Harry Potter and the Prisoner of Azkaban,52,Joy,2.8388716232369114e-4
Harry Potter and the Prisoner of Azkaban,52,Sadness,0.002749223045661009
Harry Potter and the Prisoner of Azkaban,52,Surprise,5.827157542433659e-4
Harry Potter and the Prisoner of Azkaban,52,Trust,7.02247191011236e-4
Harry Potter and the Prisoner of Azkaban,53,Anger,0.0010498687664041995
Harry Potter and the Prisoner of Azkaban,53,Anticipation,9.332166812481773e-4
Harry Potter and the Prisoner of Azkaban,53,Disgust,6.707494896471274e-4
Harry Potter and the Prisoner of Azkaban,53,Fear,0.001137357830271216
Harry Potter and the Prisoner of Azkaban,53,Joy,4.666083406240886e-4
Harry Potter and the Prisoner of Azkaban,53,Sadness,0.0016914552347623215
Harry Potter and the Prisoner of Azkaban,53,Surprise,6.707494896471274e-4
Harry Potter and the Prisoner of Azkaban,53,Trust,0.0011956838728492273
Harry Potter and the Prisoner of Azkaban,54,Anger,0.0011783284742468416
Harry Potter and the Prisoner of Azkaban,54,Anticipation,5.223517978620019e-4
Harry Potter and the Prisoner of Azkaban,54,Disgust,7.896015549076774e-4
Harry Potter and the Prisoner of Azkaban,54,Fear,9.718172983479106e-4
Harry Potter and the Prisoner of Azkaban,54,Joy,4.0087463556851314e-4
Harry Potter and the Prisoner of Azkaban,54,Sadness,0.0017492711370262393
Harry Potter and the Prisoner of Azkaban,54,Surprise,5.344995140913508e-4
Harry Potter and the Prisoner of Azkaban,54,Trust,9.232264334305151e-4
Harry Potter and the Prisoner of Azkaban,55,Anger,0.0022633212622866013
Harry Potter and the Prisoner of Azkaban,55,Anticipation,5.819968960165546e-4
Harry Potter and the Prisoner of Azkaban,55,Disgust,8.406621831350233e-4
Harry Potter and the Prisoner of Azkaban,55,Fear,0.0011963269529229178
Harry Potter and the Prisoner of Azkaban,55,Joy,3.2333160889808587e-4
Harry Potter and the Prisoner of Azkaban,55,Sadness,0.0028453181583031556
Harry Potter and the Prisoner of Azkaban,55,Surprise,6.466632177961717e-4
Harry Potter and the Prisoner of Azkaban,55,Trust,8.083290222452147e-4
Harry Potter and the Prisoner of Azkaban,56,Anger,0.001968775904946118
Harry Potter and the Prisoner of Azkaban,56,Anticipation,9.066731141199227e-4
Harry Potter and the Prisoner of Azkaban,56,Disgust,5.526388505111909e-4
Harry Potter and the Prisoner of Azkaban,56,Fear,0.0010275628626692456
Harry Potter and the Prisoner of Azkaban,56,Joy,6.389886709035645e-4
Harry Potter and the Prisoner of Azkaban,56,Sadness,0.0021932854379662888
Harry Potter and the Prisoner of Azkaban,56,Surprise,6.303536888643272e-4
Harry Potter and the Prisoner of Azkaban,56,Trust,0.0010966427189831444
Harry Potter and the Prisoner of Azkaban,57,Anger,0.001783072696534235
Harry Potter and the Prisoner of Azkaban,57,Anticipation,0.0012019230769230768
Harry Potter and the Prisoner of Azkaban,57,Disgust,4.4907016060862214e-4
Harry Potter and the Prisoner of Azkaban,57,Fear,8.717244294167372e-4
Harry Potter and the Prisoner of Azkaban,57,Joy,8.981403212172444e-4
Harry Potter and the Prisoner of Azkaban,57,Sadness,0.0020208157227388
Harry Potter and the Prisoner of Azkaban,57,Surprise,6.603972950126796e-4
Harry Potter and the Prisoner of Azkaban,57,Trust,0.001426458157227388
Harry Potter and the Goblet of Fire,58,Anger,8.062589584328715e-4
Harry Potter and the Goblet of Fire,58,Anticipation,7.763975155279503e-4
Harry Potter and the Goblet of Fire,58,Disgust,0.0010302197802197802
Harry Potter and the Goblet of Fire,58,Fear,0.001642379359770664
Harry Potter and the Goblet of Fire,58,Joy,5.673674151935021e-4
Harry Potter and the Goblet of Fire,58,Sadness,0.0011347348303870045
Harry Potter and the Goblet of Fire,58,Surprise,8.809125656951744e-4
Harry Potter and the Goblet of Fire,58,Trust,0.0014930721452460583
Harry Potter and the Goblet of Fire,59,Anger,0.002155931010207673
Harry Potter and the Goblet of Fire,59,Anticipation,9.239704329461456e-4
Harry Potter and the Goblet of Fire,59,Disgust,9.679690249912004e-4
Harry Potter and the Goblet of Fire,59,Fear,0.0012759591693065823
Harry Potter and the Goblet of Fire,59,Joy,6.819781766983457e-4
Harry Potter and the Goblet of Fire,59,Sadness,0.0023979232664554737
Harry Potter and the Goblet of Fire,59,Surprise,4.839845124956001e-4
Harry Potter and the Goblet of Fire,59,Trust,0.001187961985216473
Harry Potter and the Goblet of Fire,60,Anger,0.0020303506017791736
Harry Potter and the Goblet of Fire,60,Anticipation,0.001130298273155416
Harry Potter and the Goblet of Fire,60,Disgust,6.698063840920984e-4
Harry Potter and the Goblet of Fire,60,Fear,6.279434850863422e-4
Harry Potter and the Goblet of Fire,60,Joy,7.326007326007326e-4
Harry Potter and the Goblet of Fire,60,Sadness,0.0018001046572475143
Harry Potter and the Goblet of Fire,60,Surprise,4.186289900575615e-4
Harry Potter and the Goblet of Fire,60,Trust,0.0010675039246467817
Harry Potter and the Goblet of Fire,61,Anger,0.0017349498327759198
Harry Potter and the Goblet of Fire,61,Anticipation,6.688963210702341e-4
Harry Potter and the Goblet of Fire,61,Disgust,5.852842809364548e-4
Harry Potter and the Goblet of Fire,61,Fear,0.0012123745819397995
Harry Potter and the Goblet of Fire,61,Joy,4.389632107023411e-4
Harry Potter and the Goblet of Fire,61,Sadness,0.0017558528428093644
Harry Potter and the Goblet of Fire,61,Surprise,5.643812709030101e-4
Harry Potter and the Goblet of Fire,61,Trust,0.0010242474916387961
Harry Potter and the Goblet of Fire,62,Anger,0.0013336843028867245
Harry Potter and the Goblet of Fire,62,Anticipation,0.0010353601825041677
Harry Potter and the Goblet of Fire,62,Disgust,5.615512854259892e-4
Harry Potter and the Goblet of Fire,62,Fear,0.0010002632271650434
Harry Potter and the Goblet of Fire,62,Joy,8.42326928138984e-4
Harry Potter and the Goblet of Fire,62,Sadness,0.001491620601912784
Harry Potter and the Goblet of Fire,62,Surprise,5.089058524173028e-4
Harry Potter and the Goblet of Fire,62,Trust,8.072299727998596e-4
Harry Potter and the Goblet of Fire,63,Anger,0.0011006289308176103
Harry Potter and the Goblet of Fire,63,Anticipation,8.647798742138365e-4
Harry Potter and the Goblet of Fire,63,Disgust,2.09643605870021e-4
Harry Potter and the Goblet of Fire,63,Fear,6.027253668763103e-4
Harry Potter and the Goblet of Fire,63,Joy,3.9308176100628933e-4
Harry Potter and the Goblet of Fire,63,Sadness,0.0013102725366876309
Harry Potter and the Goblet of Fire,63,Surprise,3.930817610062893e-4
Harry Potter and the Goblet of Fire,63,Trust,7.337526205450734e-4
Harry Potter and the Goblet of Fire,64,Anger,9.042451932229202e-4
Harry Potter and the Goblet of Fire,64,Anticipation,9.875309347039786e-4
Harry Potter and the Goblet of Fire,64,Disgust,4.402246335427375e-4
Harry Potter and the Goblet of Fire,64,Fear,7.138777841233581e-4
Harry Potter and the Goblet of Fire,64,Joy,9.161431562916428e-4
Harry Potter and the Goblet of Fire,64,Sadness,9.161431562916429e-4
Harry Potter and the Goblet of Fire,64,Surprise,6.781838949171901e-4
Harry Potter and the Goblet of Fire,64,Trust,0.0010470207500475918
Harry Potter and the Goblet of Fire,65,Anger,0.0015694874441004472
Harry Potter and the Goblet of Fire,65,Anticipation,7.847437220502236e-4
Harry Potter and the Goblet of Fire,65,Disgust,7.202442380460956e-4
Harry Potter and the Goblet of Fire,65,Fear,9.782421740626075e-4
Harry Potter and the Goblet of Fire,65,Joy,7.094943240454077e-4
Harry Potter and the Goblet of Fire,65,Sadness,0.001504987960096319
Harry Potter and the Goblet of Fire,65,Surprise,6.019951840385277e-4
Harry Potter and the Goblet of Fire,65,Trust,0.0010964912280701754
Harry Potter and the Goblet of Fire,66,Anger,0.0014961256399612564
Harry Potter and the Goblet of Fire,66,Anticipation,8.129237581292376e-4
Harry Potter and the Goblet of Fire,66,Disgust,6.399612563996126e-4
Harry Potter and the Goblet of Fire,66,Fear,0.0011502006365020064
Harry Potter and the Goblet of Fire,66,Joy,6.053687560536875e-4
Harry Potter and the Goblet of Fire,66,Sadness,0.001383700013837
Harry Potter and the Goblet of Fire,66,Surprise,7.437387574373875e-4
Harry Potter and the Goblet of Fire,66,Trust,7.6103500761035e-4
Harry Potter and the Goblet of Fire,67,Anger,0.0010380758382952052
Harry Potter and the Goblet of Fire,67,Anticipation,9.793168285803823e-4
Harry Potter and the Goblet of Fire,67,Disgust,4.700720777185835e-4
Harry Potter and the Goblet of Fire,67,Fear,9.9890316515199e-4
Harry Potter and the Goblet of Fire,67,Joy,4.700720777185835e-4
Harry Potter and the Goblet of Fire,67,Sadness,0.001547320589157004
Harry Potter and the Goblet of Fire,67,Surprise,4.308994045753682e-4
Harry Potter and the Goblet of Fire,67,Trust,0.0010576621748668129
Harry Potter and the Goblet of Fire,68,Anger,9.233610341643582e-4
Harry Potter and the Goblet of Fire,68,Anticipation,6.925207756232687e-4
Harry Potter and the Goblet of Fire,68,Disgust,2.3084025854108956e-4
Harry Potter and the Goblet of Fire,68,Fear,8.27177593105571e-4
Harry Potter and the Goblet of Fire,68,Joy,6.155740227762388e-4
Harry Potter and the Goblet of Fire,68,Sadness,0.0012503847337642351
Harry Potter and the Goblet of Fire,68,Surprise,5.963373345644813e-4
Harry Potter and the Goblet of Fire,68,Trust,7.309941520467836e-4
Harry Potter and the Goblet of Fire,69,Anger,0.0011859149790184272
Harry Potter and the Goblet of Fire,69,Anticipation,0.0011288998357963874
Harry Potter and the Goblet of Fire,69,Disgust,4.447181171319102e-4
Harry Potter and the Goblet of Fire,69,Fear,7.754059478197409e-4
Harry Potter and the Goblet of Fire,69,Joy,9.350483488414524e-4
Harry Potter and the Goblet of Fire,69,Sadness,0.0013341543513957308
Harry Potter and the Goblet of Fire,69,Surprise,7.183908045977011e-4
Harry Potter and the Goblet of Fire,69,Trust,0.0015736179529282977
Harry Potter and the Goblet of Fire,70,Anger,0.001535312180143296
Harry Potter and the Goblet of Fire,70,Anticipation,0.0010075486182190378
Harry Potter and the Goblet of Fire,70,Disgust,7.1967758444217e-4
Harry Potter and the Goblet of Fire,70,Fear,8.316274309109519e-4
Harry Potter and the Goblet of Fire,70,Joy,7.996417604913e-4
Harry Potter and the Goblet of Fire,70,Sadness,0.001615276356192426
Harry Potter and the Goblet of Fire,70,Surprise,5.117707267144319e-4
Harry Potter and the Goblet of Fire,70,Trust,0.0015832906857727739
Harry Potter and the Goblet of Fire,71,Anger,0.0020597322348094747
Harry Potter and the Goblet of Fire,71,Anticipation,0.0011843460350154482
Harry Potter and the Goblet of Fire,71,Disgust,9.140061791967044e-4
Harry Potter and the Goblet of Fire,71,Fear,0.001364572605561277
Harry Potter and the Goblet of Fire,71,Joy,7.72399588053553e-4
Harry Potter and the Goblet of Fire,71,Sadness,0.0022399588053553035
Harry Potter and the Goblet of Fire,71,Surprise,6.436663233779608e-4
Harry Potter and the Goblet of Fire,71,Trust,0.0010942327497425336
Harry Potter and the Goblet of Fire,72,Anger,0.0014355542900531511
Harry Potter and the Goblet of Fire,72,Anticipation,0.0010559035687167804
Harry Potter and the Goblet of Fire,72,Disgust,6.7625284738041e-4
Harry Potter and the Goblet of Fire,72,Fear,9.253986332574031e-4
Harry Potter and the Goblet of Fire,72,Joy,8.18621867881549e-4
Harry Potter and the Goblet of Fire,72,Sadness,0.0015067388003037205
Harry Potter and the Goblet of Fire,72,Surprise,6.169324221716022e-4
Harry Potter and the Goblet of Fire,72,Trust,0.0013050493545937738
Harry Potter and the Goblet of Fire,73,Anger,0.001554498902706657
Harry Potter and the Goblet of Fire,73,Anticipation,7.62009266032675e-4
Harry Potter and the Goblet of Fire,73,Disgust,6.0960741282614e-4
Harry Potter and the Goblet of Fire,73,Fear,9.906120458424775e-4
Harry Potter and the Goblet of Fire,73,Joy,6.553279687881006e-4
Harry Potter and the Goblet of Fire,73,Sadness,0.0014478176054620825
Harry Potter and the Goblet of Fire,73,Surprise,6.096074128261399e-4
Harry Potter and the Goblet of Fire,73,Trust,0.0012039746403316263
Harry Potter and the Goblet of Fire,74,Anger,0.001661285478300045
Harry Potter and the Goblet of Fire,74,Anticipation,0.0011638384141763026
Harry Potter and the Goblet of Fire,74,Disgust,6.194623817389998e-4
Harry Potter and the Goblet of Fire,74,Fear,0.0010136657155729088
Harry Potter and the Goblet of Fire,74,Joy,8.165640486559544e-4
Harry Potter and the Goblet of Fire,74,Sadness,0.0015298843670220755
Harry Potter and the Goblet of Fire,74,Surprise,7.227061120288332e-4
Harry Potter and the Goblet of Fire,74,Trust,0.0010887520648746058
Harry Potter and the Goblet of Fire,75,Anger,0.001804385143570537
Harry Potter and the Goblet of Fire,75,Anticipation,0.0012484394506866417
Harry Potter and the Goblet of Fire,75,Disgust,4.3890449438202246e-4
Harry Potter and the Goblet of Fire,75,Fear,0.001180165418227216
Harry Potter and the Goblet of Fire,75,Joy,8.095349563046193e-4
Harry Potter and the Goblet of Fire,75,Sadness,0.002028714107365793
Harry Potter and the Goblet of Fire,75,Surprise,5.754525593008739e-4
Harry Potter and the Goblet of Fire,75,Trust,0.001053370786516854
Harry Potter and the Goblet of Fire,76,Anger,0.001628291789888748
Harry Potter and the Goblet of Fire,76,Anticipation,9.681734966906068e-4
Harry Potter and the Goblet of Fire,76,Disgust,2.728488945218983e-4
Harry Potter and the Goblet of Fire,76,Fear,8.537529925362625e-4
Harry Potter and the Goblet of Fire,76,Joy,6.249119842275736e-4
Harry Potter and the Goblet of Fire,76,Sadness,0.001566680749190255
Harry Potter and the Goblet of Fire,76,Surprise,5.721025207717223e-4
Harry Potter and the Goblet of Fire,76,Trust,9.769750739332488e-4
Harry Potter and the Goblet of Fire,77,Anger,0.0018701845547392942
Harry Potter and the Goblet of Fire,77,Anticipation,0.0011422684106790896
Harry Potter and the Goblet of Fire,77,Disgust,6.719225945171116e-4
Harry Potter and the Goblet of Fire,77,Fear,0.0011422684106790898
Harry Potter and the Goblet of Fire,77,Joy,8.623006629636266e-4
Harry Potter and the Goblet of Fire,77,Sadness,0.0018925819745565311
Harry Potter and the Goblet of Fire,77,Surprise,6.495251746998745e-4
Harry Potter and the Goblet of Fire,77,Trust,0.0011982619602221825
Harry Potter and the Goblet of Fire,78,Anger,0.001649519123238649
Harry Potter and the Goblet of Fire,78,Anticipation,9.086334153433237e-4
Harry Potter and the Goblet of Fire,78,Disgust,6.430328785506597e-4
Harry Potter and the Goblet of Fire,78,Fear,7.269067322746589e-4
Harry Potter and the Goblet of Fire,78,Joy,5.731380004473272e-4
Harry Potter and the Goblet of Fire,78,Sadness,0.0014538134645493178
Harry Potter and the Goblet of Fire,78,Surprise,5.871169760679937e-4
Harry Potter and the Goblet of Fire,78,Trust,0.001188212927756654
Harry Potter and the Goblet of Fire,79,Anger,0.001358695652173913
Harry Potter and the Goblet of Fire,79,Anticipation,7.022471910112359e-4
Harry Potter and the Goblet of Fire,79,Disgust,3.5875671714704445e-4
Harry Potter and the Goblet of Fire,79,Fear,4.96152906692721e-4
Harry Potter and the Goblet of Fire,79,Joy,7.633121641426478e-4
Harry Potter and the Goblet of Fire,79,Sadness,0.0014731924767953102
Harry Potter and the Goblet of Fire,79,Surprise,4.5798729848558865e-4
Harry Potter and the Goblet of Fire,79,Trust,0.0010152051783097215
Harry Potter and the Goblet of Fire,80,Anger,0.0014992803454341916
Harry Potter and the Goblet of Fire,80,Anticipation,9.49544218774988e-4
Harry Potter and the Goblet of Fire,80,Disgust,5.39740924356309e-4
Harry Potter and the Goblet of Fire,80,Fear,7.996161842315688e-4
Harry Potter and the Goblet of Fire,80,Joy,7.19654565808412e-4
Harry Potter and the Goblet of Fire,80,Sadness,0.0016691987845833998
Harry Potter and the Goblet of Fire,80,Surprise,6.496881496881497e-4
Harry Potter and the Goblet of Fire,80,Trust,0.0010295058371981448
Harry Potter and the Goblet of Fire,81,Anger,0.0020252025202520253
Harry Potter and the Goblet of Fire,81,Anticipation,0.0010463546354635464
Harry Potter and the Goblet of Fire,81,Disgust,5.625562556255626e-4
Harry Potter and the Goblet of Fire,81,Fear,9.900990099009901e-4
Harry Potter and the Goblet of Fire,81,Joy,4.6129612961296135e-4
Harry Potter and the Goblet of Fire,81,Sadness,0.0022839783978397836
Harry Potter and the Goblet of Fire,81,Surprise,6.075607560756075e-4
Harry Potter and the Goblet of Fire,81,Trust,7.2007200720072e-4
Harry Potter and the Goblet of Fire,82,Anger,0.0017428109050168057
Harry Potter and the Goblet of Fire,82,Anticipation,8.947466699863064e-4
Harry Potter and the Goblet of Fire,82,Disgust,4.4348313208016933e-4
Harry Potter and the Goblet of Fire,82,Fear,8.013818000746919e-4
Harry Potter and the Goblet of Fire,82,Joy,6.846757126851737e-4
Harry Potter and the Goblet of Fire,82,Sadness,0.0017428109050168059
Harry Potter and the Goblet of Fire,82,Surprise,6.379932777293664e-4
Harry Potter and the Goblet of Fire,82,Trust,0.0010970372214614715
Harry Potter and the Goblet of Fire,83,Anger,0.0014190435646374343
Harry Potter and the Goblet of Fire,83,Anticipation,9.401163615723003e-4
Harry Potter and the Goblet of Fire,83,Disgust,6.563076486448134e-4
Harry Potter and the Goblet of Fire,83,Fear,0.0013126152972896268
Harry Potter and the Goblet of Fire,83,Joy,5.853554704129417e-4
Harry Potter and the Goblet of Fire,83,Sadness,0.0016319000993330495
Harry Potter and the Goblet of Fire,83,Surprise,4.7892720306513413e-4
Harry Potter and the Goblet of Fire,83,Trust,8.159500496665248e-4
Harry Potter and the Goblet of Fire,84,Anger,0.0019656228727025185
Harry Potter and the Goblet of Fire,84,Anticipation,0.0010721579305650103
Harry Potter and the Goblet of Fire,84,Disgust,7.402995234853642e-4
Harry Potter and the Goblet of Fire,84,Fear,0.001182777399591559
Harry Potter and the Goblet of Fire,84,Joy,5.445881552076242e-4
Harry Potter and the Goblet of Fire,84,Sadness,0.002059223961878829
Harry Potter and the Goblet of Fire,84,Surprise,4.5098706603131385e-4
Harry Potter and the Goblet of Fire,84,Trust,0.0010040844111640572
Harry Potter and the Goblet of Fire,85,Anger,0.0014240506329113924
Harry Potter and the Goblet of Fire,85,Anticipation,8.342922899884925e-4
Harry Potter and the Goblet of Fire,85,Disgust,5.753739930955121e-4
Harry Potter and the Goblet of Fire,85,Fear,0.0010069044879171462
Harry Potter and the Goblet of Fire,85,Joy,4.027617951668584e-4
Harry Potter and the Goblet of Fire,85,Sadness,0.0016542002301495973
Harry Potter and the Goblet of Fire,85,Surprise,4.315304948216341e-4
Harry Potter and the Goblet of Fire,85,Trust,7.479861910241657e-4
Harry Potter and the Goblet of Fire,86,Anger,0.00172244094488189
Harry Potter and the Goblet of Fire,86,Anticipation,9.547244094488189e-4
Harry Potter and the Goblet of Fire,86,Disgust,6.003937007874016e-4
Harry Potter and the Goblet of Fire,86,Fear,0.001358267716535433
Harry Potter and the Goblet of Fire,86,Joy,6.496062992125984e-4
Harry Potter and the Goblet of Fire,86,Sadness,0.0018208661417322834
Harry Potter and the Goblet of Fire,86,Surprise,5.708661417322835e-4
Harry Potter and the Goblet of Fire,86,Trust,0.0011122047244094488
Harry Potter and the Goblet of Fire,87,Anger,0.002111965704198714
Harry Potter and the Goblet of Fire,87,Anticipation,0.001016580506871769
Harry Potter and the Goblet of Fire,87,Disgust,6.304375236414072e-4
Harry Potter and the Goblet of Fire,87,Fear,0.0011347875425545327
Harry Potter and the Goblet of Fire,87,Joy,5.831547093683016e-4
Harry Potter and the Goblet of Fire,87,Sadness,0.002135607111335267
Harry Potter and the Goblet of Fire,87,Surprise,5.358718950951961e-4
Harry Potter and the Goblet of Fire,87,Trust,9.062539402345227e-4
Harry Potter and the Goblet of Fire,88,Anger,0.002649871346825915
Harry Potter and the Goblet of Fire,88,Anticipation,9.985022466300548e-4
Harry Potter and the Goblet of Fire,88,Disgust,0.0011521179768808325
Harry Potter and the Goblet of Fire,88,Fear,0.002726679211951304
Harry Potter and the Goblet of Fire,88,Joy,5.760589884404164e-4
Harry Potter and the Goblet of Fire,88,Sadness,0.00330273820039172
Harry Potter and the Goblet of Fire,88,Surprise,7.680786512538884e-4
Harry Potter and the Goblet of Fire,88,Trust,8.064825838165828e-4
Harry Potter and the Goblet of Fire,89,Anger,0.0015942298167409608
Harry Potter and the Goblet of Fire,89,Anticipation,0.0015323179791976228
Harry Potter and the Goblet of Fire,89,Disgust,0.0013930163447251113
Harry Potter and the Goblet of Fire,89,Fear,0.0017799653293709757
Harry Potter and the Goblet of Fire,89,Joy,9.75111441307578e-4
Harry Potter and the Goblet of Fire,89,Sadness,0.001981178801386825
Harry Potter and the Goblet of Fire,89,Surprise,9.596334819217433e-4
Harry Potter and the Goblet of Fire,89,Trust,0.001547795938583457
Harry Potter and the Goblet of Fire,90,Anger,0.002278981768145855
Harry Potter and the Goblet of Fire,90,Anticipation,9.889920880632955e-4
Harry Potter and the Goblet of Fire,90,Disgust,7.524939800481596e-4
Harry Potter and the Goblet of Fire,90,Fear,0.0015909872721018231
Harry Potter and the Goblet of Fire,90,Joy,5.374957000343997e-4
Harry Potter and the Goblet of Fire,90,Sadness,0.002214482284141727
Harry Potter and the Goblet of Fire,90,Surprise,0.0011179910560715513
Harry Potter and the Goblet of Fire,90,Trust,7.524939800481596e-4
Harry Potter and the Goblet of Fire,91,Anger,0.0019747899159663867
Harry Potter and the Goblet of Fire,91,Anticipation,0.0012289915966386554
Harry Potter and the Goblet of Fire,91,Disgust,8.718487394957983e-4
Harry Potter and the Goblet of Fire,91,Fear,0.001596638655462185
Harry Potter and the Goblet of Fire,91,Joy,5.987394957983193e-4
Harry Potter and the Goblet of Fire,91,Sadness,0.0021008403361344537
Harry Potter and the Goblet of Fire,91,Surprise,7.247899159663866e-4
Harry Potter and the Goblet of Fire,91,Trust,0.0016701680672268908
Harry Potter and the Goblet of Fire,92,Anger,0.0017017077493152893
Harry Potter and the Goblet of Fire,92,Anticipation,9.565812792009023e-4
Harry Potter and the Goblet of Fire,92,Disgust,6.847108103753826e-4
Harry Potter and the Goblet of Fire,92,Fear,0.00115796681166425
Harry Potter and the Goblet of Fire,92,Joy,7.753342999838891e-4
Harry Potter and the Goblet of Fire,92,Sadness,0.001933301111648139
Harry Potter and the Goblet of Fire,92,Surprise,5.940873207668761e-4
Harry Potter and the Goblet of Fire,92,Trust,0.0014096987272434348
Harry Potter and the Goblet of Fire,93,Anger,0.0014895980609977782
Harry Potter and the Goblet of Fire,93,Anticipation,8.331650171682489e-4
Harry Potter and the Goblet of Fire,93,Disgust,5.049484952534842e-4
Harry Potter and the Goblet of Fire,93,Fear,7.574227428802263e-4
Harry Potter and the Goblet of Fire,93,Joy,6.185619066855181e-4
Harry Potter and the Goblet of Fire,93,Sadness,0.0015022217733791153
Harry Potter and the Goblet of Fire,93,Surprise,3.408402342961018e-4
Harry Potter and the Goblet of Fire,93,Trust,9.215310038376086e-4
Harry Potter and the Order of the Phoenix,94,Anger,0.001882790858725762
Harry Potter and the Order of the Phoenix,94,Anticipation,0.0010820637119113574
Harry Potter and the Order of the Phoenix,94,Disgust,8.007271468144044e-4
Harry Potter and the Order of the Phoenix,94,Fear,0.0012119113573407204
Harry Potter and the Order of the Phoenix,94,Joy,6.384175900277008e-4
Harry Potter and the Order of the Phoenix,94,Sadness,0.001774584487534626
Harry Potter and the Order of the Phoenix,94,Surprise,7.35803324099723e-4
Harry Potter and the Order of the Phoenix,94,Trust,0.0010063192520775623
Harry Potter and the Order of the Phoenix,95,Anger,0.0017089441607642893
Harry Potter and the Order of the Phoenix,95,Anticipation,0.0010603689672212156
Harry Potter and the Order of the Phoenix,95,Disgust,7.721133256465162e-4
Harry Potter and the Order of the Phoenix,95,Fear,0.001400098830505683
Harry Potter and the Order of the Phoenix,95,Joy,7.103442595947949e-4
Harry Potter and the Order of the Phoenix,95,Sadness,0.0016883544720803821
Harry Potter and the Order of the Phoenix,95,Surprise,7.000494152528413e-4
Harry Potter and the Order of the Phoenix,95,Trust,0.0014824575852413113
Harry Potter and the Order of the Phoenix,96,Anger,0.0018459915611814348
Harry Potter and the Order of the Phoenix,96,Anticipation,9.949175297276562e-4
Harry Potter and the Order of the Phoenix,96,Disgust,5.873609512850018e-4
Harry Potter and the Order of the Phoenix,96,Fear,7.551783659378596e-4
Harry Potter and the Order of the Phoenix,96,Joy,5.633870349060223e-4
Harry Potter and the Order of the Phoenix,96,Sadness,0.0020617568085922514
Harry Potter and the Order of the Phoenix,96,Surprise,5.03452243958573e-4
Harry Potter and the Order of the Phoenix,96,Trust,6.113348676639816e-4
Harry Potter and the Order of the Phoenix,97,Anger,0.001627661446419145
Harry Potter and the Order of the Phoenix,97,Anticipation,9.568009853950378e-4
Harry Potter and the Order of the Phoenix,97,Disgust,5.608833362660566e-4
Harry Potter and the Order of the Phoenix,97,Fear,9.238078479676228e-4
Harry Potter and the Order of the Phoenix,97,Joy,3.739222241773711e-4
Harry Potter and the Order of the Phoenix,97,Sadness,0.0016056660214675347
Harry Potter and the Order of the Phoenix,97,Surprise,3.079359493225409e-4
Harry Potter and the Order of the Phoenix,97,Trust,7.038535984515221e-4
Harry Potter and the Order of the Phoenix,98,Anger,0.0012572173589122742
Harry Potter and the Order of the Phoenix,98,Anticipation,8.381449059415161e-4
Harry Potter and the Order of the Phoenix,98,Disgust,5.005587632706277e-4
Harry Potter and the Order of the Phoenix,98,Fear,9.312721177127957e-4
Harry Potter and the Order of the Phoenix,98,Joy,5.471223691562674e-4
Harry Potter and the Order of the Phoenix,98,Sadness,0.0014085490780406033
Harry Potter and the Order of the Phoenix,98,Surprise,5.587632706276775e-4
Harry Potter and the Order of the Phoenix,98,Trust,8.032222015272863e-4
Harry Potter and the Order of the Phoenix,99,Anger,0.001474056603773585
Harry Potter and the Order of the Phoenix,99,Anticipation,8.84433962264151e-4
Harry Potter and the Order of the Phoenix,99,Disgust,8.291568396226415e-4
Harry Potter and the Order of the Phoenix,99,Fear,9.397110849056604e-4
Harry Potter and the Order of the Phoenix,99,Joy,5.711969339622641e-4
Harry Potter and the Order of the Phoenix,99,Sadness,0.0014279923349056604
Harry Potter and the Order of the Phoenix,99,Surprise,4.790683962264151e-4
